Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Airport_Name,Injury_Severity,Aircraft_Damage,Registration_Number,Make,Model,Number_Of_Engines,Engine_Type,Purpose_Of_Flight,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_Of_Flight,Publication_Date,Total_Passengers,Fatal_Injury_Number,Uninjured_Number
20001214X35478,Incident,CHI85IA097,1985-01-26,"ST. PAUL, MN",United States,MINNEAPOLIS/ST. PAUL ARPT,Incident,Minor,N463US,Boeing,727-51,3.0,Turbo Jet,Unknown,0.0,0.0,0.0,61.0,IMC,Approach,,61.0,0.0,1.0
20001214X35498,Accident,DEN85FA069,1985-01-26,"MARVEL, CO",United States,,Fatal(2),Substantial,N6787F,Cessna,150F,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,,2.0,1.0,0.0
20001214X35608,Accident,SEA85FA049,1985-01-27,"LOPEZ, WA",United States,,Fatal(3),Destroyed,N3845V,Cessna,170A,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Descent,,3.0,1.0,0.0
20001214X35538,Accident,LAX85FA123A,1985-01-27,"IRWINDALE, CA",United States,,Fatal(2),Destroyed,N9058Y,Cessna,120,1.0,Reciprocating,Unknown,2.0,0.0,2.0,0.0,VMC,Descent,,4.0,0.5,0.0
20001214X35538,Accident,LAX85FA123B,1985-01-27,"IRWINDALE, CA",United States,,Fatal(2),Substantial,N65599,Cessna,152,1.0,Reciprocating,Instructional,2.0,0.0,2.0,0.0,VMC,Cruise,,4.0,0.5,0.0
20001214X35489,Accident,CHI85LA098,1985-01-27,"THREE RIVERS, MI",United States,,Non-Fatal,Substantial,N5603C,Cessna,140A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,,1.0,0.0,1.0
20001214X35594,Accident,MKC85LA052,1985-01-28,"OTTAWA, KS",United States,OTTAWA MUNI,Non-Fatal,Substantial,N8127F,Cessna,150F,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Takeoff,,1.0,0.0,0.0
20001214X35563,Accident,LAX85LA125,1985-01-28,"HOLLISTER, CA",United States,FRAZIER LAKE AIRPARK,Non-Fatal,Substantial,N5343Q,Cessna,150L,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,,1.0,0.0,1.0
20001214X35562,Accident,LAX85LA124,1985-01-28,"GRAND CANYON, AZ",United States,GRAND CANYON,Non-Fatal,Substantial,N4852G,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,,3.0,0.0,1.0
20001214X35471,Accident,ATL85MA083,1985-01-29,"DOBBINS AFB, GA",United States,DOBBINS AFB,Non-Fatal,Substantial,N854U,Lockheed,188C,4.0,Turbo Prop,,0.0,0.0,0.0,3.0,VMC,Takeoff,,3.0,0.0,1.0
20001214X35597,Accident,NYC85FA057,1985-01-31,"SADSBURYVILLE, PA",United States,CHESTER COUNTY,Fatal(4),Destroyed,N1994G,Cessna,414,2.0,Reciprocating,Executive/corporate,4.0,0.0,0.0,0.0,IMC,Approach,,4.0,1.0,0.0
20001214X35540,Accident,LAX85FA128,1985-01-31,"APPLE VALLEY, CA",United States,APPLE VALLEY,Non-Fatal,Substantial,N9018T,Cessna,182C,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Approach,,2.0,0.0,0.0
20001214X35528,Accident,FTW85LA107,1985-01-31,"BELLE CHASE, LA",United States,BELLE CHASE,Non-Fatal,Substantial,N53064,Cessna,A185F,1.0,Reciprocating,Unknown,0.0,0.0,0.0,4.0,VMC,Taxi,,4.0,0.0,1.0
20001214X35457,Accident,ANC85LA043,1985-01-31,"UNALAKLEET, AK",United States,UNALAKLEET,Non-Fatal,Substantial,N410WR,Cessna,U206G,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Takeoff,,1.0,0.0,1.0
20001214X35766,Accident,MKC85LA053,1985-02-01,"OLATHE, KS",United States,JOHNSON COUNTY EXECUTIVE,Non-Fatal,Substantial,N4781A,Cessna,A152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,,1.0,0.0,1.0
20001214X35678,Accident,DEN85LA073,1985-02-01,"SIOUX, SD",United States,,Non-Fatal,Substantial,CFCBT,Cessna,180A,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Cruise,,4.0,0.0,1.0
20001214X35620,Accident,ANC85LA187,1985-02-01,"SPARREVOHN, AK",United States,,Fatal(1),Substantial,N6554X,Cessna,210,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Descent,,1.0,1.0,0.0
20001214X35628,Accident,ATL85LA088,1985-02-02,"HARTFORD, TN",United States,,Non-Fatal,Destroyed,N8572G,Cessna,150F,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,IMC,Descent,,2.0,0.0,0.0
20001214X35697,Accident,FTW85LA113,1985-02-02,"CORSICANA, TX",United States,CORSICANA,Non-Fatal,Substantial,N68422,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,,1.0,0.0,1.0
20001214X35776,Accident,NYC85FHA02,1985-02-03,"MANVILLE, NJ",United States,KUPPER,Non-Fatal,Substantial,N91636,Cessna,182N,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Takeoff,,1.0,0.0,0.0
20001214X35693,Accident,FTW85LA108,1985-02-03,"COVINGTON, LA",United States,VINCENT,Non-Fatal,Substantial,N2222G,Cessna,182A,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,,1.0,0.0,1.0
20001214X35792,Accident,SEA85LA054,1985-02-05,"ASHLAND, OR",United States,,Fatal(4),Destroyed,N3559Y,Cessna,182-F,1.0,Reciprocating,Business,4.0,0.0,0.0,0.0,VMC,Climb,,4.0,1.0,0.0
20001214X35690,Accident,FTW85FA112,1985-02-06,"ALTUS, OK",United States,ALTUS AFB,Fatal(2),Destroyed,N5780M,Cessna,402B,2.0,Reciprocating,Unknown,2.0,0.0,0.0,0.0,VMC,Unknown,,2.0,1.0,0.0
20001214X35619,Accident,ANC85LA046,1985-02-07,"KOYUK, AK",United States,KUYUK,Fatal(1),Minor,N7329U,Cessna,207A,1.0,Reciprocating,Unknown,1.0,0.0,0.0,1.0,VMC,Landing,,2.0,0.5,0.5
20001214X35699,Accident,FTW85LA115,1985-02-08,"MCCOY, TX",United States,,Non-Fatal,Substantial,N79043,Cessna,172K,1.0,Reciprocating,Personal,0.0,1.0,2.0,0.0,VMC,Maneuvering,,3.0,0.0,0.0
20001214X35680,Accident,DEN85LA077,1985-02-08,"ENGLEWOOD, CO",United States,CENTENNIAL,Non-Fatal,Substantial,N94703,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,,1.0,0.0,1.0
20001214X35648,Accident,CHI85LA102,1985-02-08,"BAY CITY, MI",United States,JAMES CLEMENTS,Non-Fatal,Substantial,N5484G,Cessna,421C,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,4.0,VMC,Landing,,4.0,0.0,1.0
20001214X35789,Accident,SEA85FA056,1985-02-09,"CENTRAL POINT, OR",United States,MEDFORD-JACKSON COUNTY,Fatal(4),Destroyed,N233W,Gulfstream,AC-680F,2.0,Reciprocating,Unknown,4.0,0.0,0.0,0.0,VMC,Approach,,4.0,1.0,0.0
20001214X35649,Accident,CHI85LA103,1985-02-09,"PEORIA, IL",United States,,Non-Fatal,Destroyed,N1894M,Cessna,337G,2.0,Reciprocating,Personal,0.0,0.0,3.0,0.0,VMC,Takeoff,,3.0,0.0,0.0
20001214X35698,Accident,FTW85LA114,1985-02-09,"HOBART, OK",United States,HOBART,Non-Fatal,Substantial,N3818S,Cessna,172E,1.0,Reciprocating,Personal,0.0,0.0,4.0,0.0,VMC,Landing,,4.0,0.0,0.0
20001214X35650,Accident,CHI85LA105,1985-02-09,"LAWRENCEVILLE, IL",United States,LAWRENCEVILLE VINCENNES,Non-Fatal,Substantial,N6464R,Cessna,172RG,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,,2.0,0.0,1.0
20001214X35622,Accident,ATL85FA090,1985-02-09,"ACWORTH, GA",United States,,Non-Fatal,Substantial,N5317Q,Cessna,152,1.0,Reciprocating,Instructional,0.0,1.0,1.0,0.0,VMC,Maneuvering,,2.0,0.0,0.0
20001214X35756,Accident,MIA85LA095,1985-02-09,"MERRITT ISLAND, FL",United States,MERRITT ISLAND,Non-Fatal,Substantial,N222CW,Cessna,411A,2.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Takeoff,,2.0,0.0,1.0
20001214X35794,Accident,SEA85LA057,1985-02-10,"BOISE, ID",United States,TERMINAL,Non-Fatal,Substantial,N3056V,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,,1.0,0.0,1.0
20001214X35642,Accident,BFO85LA016,1985-02-10,"OCEAN CITY, MD",United States,OCEAN CITY,Non-Fatal,Substantial,N68192,Cessna,152-II,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Landing,,1.0,0.0,0.0
20001214X35674,Accident,DEN85FA075,1985-02-11,"ALBUQUERQUE, NM",United States,CORONADO,Fatal(6),Destroyed,N6866K,Cessna,421C,2.0,Reciprocating,Personal,6.0,0.0,0.0,0.0,VMC,Takeoff,,6.0,1.0,0.0
20001214X35651,Accident,CHI85LA106,1985-02-11,"SIREN, WI",United States,BURNETT COUNTY,Non-Fatal,Substantial,N4267U,Cessna,150D,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,,1.0,0.0,1.0
20001214X35775,Accident,NYC85FGT01,1985-02-12,"BARRVILLE, PA",United States,REEDSVILLE MIFFLIN COUNTY,Non-Fatal,Destroyed,N6821C,Cessna,335,2.0,Reciprocating,Positioning,0.0,1.0,0.0,0.0,VMC,Maneuvering,,1.0,0.0,0.0
20001214X35723,Accident,LAX85FJA04,1985-02-13,"LAUPAHOEHOE, HI",United States,GEN. LYMAN,Non-Fatal,Destroyed,N89246,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Maneuvering,,1.0,0.0,0.0
20001214X35757,Accident,MIA85LA096,1985-02-13,"WESTVILLE, FL",United States,,Non-Fatal,Substantial,N2316O,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,,2.0,0.0,1.0
20001214X35728,Accident,LAX85LA140,1985-02-13,"UKIAH, CA",United States,UKIAH,Non-Fatal,Substantial,N2180Q,Cessna,177RG,1.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,VMC,Taxi,,3.0,0.0,1.0
20001214X35684,Accident,DEN85LA082,1985-02-14,"KALISPELL, MT",United States,KALISPELL CITY,Non-Fatal,Substantial,N24950,Cessna,152,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,,2.0,0.0,1.0
20001214X35635,Accident,ATL85LA099,1985-02-15,"RIDGELAND, SC",United States,,Non-Fatal,Destroyed,N5823L,Gulfstream,AA-5,1.0,Reciprocating,Personal,0.0,0.0,3.0,1.0,VMC,Cruise,,4.0,0.0,0.25
20001214X35706,Accident,FTW85LA124,1985-02-16,"DE QUINCY, LA",United States,,Non-Fatal,Destroyed,N2633J,Cessna,T-188C,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Cruise,,1.0,0.0,1.0
20001214X35701,Accident,FTW85LA118,1985-02-16,"JASPER, TX",United States,JASPER,Non-Fatal,Destroyed,N94238,Cessna,152,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,,1.0,0.0,1.0
20001214X35795,Accident,SEA85LA058,1985-02-16,"LAS VEGAS, NV",United States,LAS VEGAS,Non-Fatal,Substantial,N731EZ,Cessna,P210,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,,2.0,0.0,1.0
20001214X35770,Accident,MKC85LA063,1985-02-16,"FORT MADISON, IA",United States,FORT MADISON,Non-Fatal,Substantial,N61868,Cessna,172M,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,,1.0,0.0,1.0
20001214X35717,Accident,LAX85FA142,1985-02-16,"FULLERTON, CA",United States,FULLERTON,Non-Fatal,Substantial,N732DT,Cessna,T210L,1.0,Reciprocating,Personal,0.0,0.0,3.0,0.0,VMC,Landing,,3.0,0.0,0.0
20001214X35657,Accident,CHI85LA112,1985-02-16,"PONTIAC, MI",United States,PONTIAC,Non-Fatal,Substantial,N6312R,Cessna,172RG,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,,2.0,0.0,1.0
20001214X35656,Accident,CHI85LA111,1985-02-16,"GALENA, OH",United States,GROVER,Non-Fatal,Substantial,N3081B,Cessna,195B,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,,1.0,0.0,1.0
20001214X35652,Accident,CHI85LA107,1985-02-16,"MANSFIELD, OH",United States,MANSFIELD LAHM MUNI,Non-Fatal,Substantial,N93154,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,,1.0,0.0,1.0
20001214X35617,Accident,ANC85FA048,1985-02-16,"ELMENDORF AFB, AK",United States,ELMENDORF,Non-Fatal,Substantial,N4745P,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Landing,,1.0,0.0,0.0
20001214X35745,Accident,MIA85FA098,1985-02-17,"WILLISTON, FL",United States,WILLISTON MUNICIPAL,Non-Fatal,Destroyed,N3891D,Cessna,182A,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Approach,,1.0,0.0,0.0
20001214X35731,Accident,LAX85LA144,1985-02-17,"HEALDSBURG, CA",United States,CLOVERDALE,Non-Fatal,Destroyed,N739XZ,Cessna,172N,1.0,Reciprocating,Personal,0.0,0.0,3.0,0.0,VMC,Maneuvering,,3.0,0.0,0.0
20001214X35798,Accident,SEA85LA061,1985-02-17,"SPANAWAY, WA",United States,SPANAWAY,Non-Fatal,Substantial,N84578,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Approach,,3.0,0.0,1.0
20001214X35783,Accident,NYC85LA068,1985-02-17,"JEANNETTE, PA",United States,BOQUET AIRPARK,Non-Fatal,Substantial,N69142,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,,1.0,0.0,1.0
20001214X35769,Accident,MKC85LA061,1985-02-17,"LEE'S SUMMIT, MO",United States,MCCOMBS,Non-Fatal,Substantial,N5704X,Cessna,320,2.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,,4.0,0.0,1.0
20001214X35705,Accident,FTW85LA122,1985-02-17,"AUSTIN, TX",United States,ROBERT MUELLER,Non-Fatal,Substantial,N2916R,Cessna,310G,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Landing,,2.0,0.0,1.0
20001214X35682,Accident,DEN85LA080,1985-02-17,"BELEN, NM",United States,ALEXANDER,Non-Fatal,Substantial,N6381F,Cessna,337,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,,2.0,0.0,1.0
20001214X35664,Accident,CHI85LA122,1985-02-17,"MUNDELEIN, IL",United States,VICTORY AIRCRAFT,Non-Fatal,Substantial,N736ZX,Cessna,182RG,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,,4.0,0.0,1.0
20001214X35662,Accident,CHI85LA117,1985-02-17,"JANESVILLE, WI",United States,ROCK CO.,Non-Fatal,Substantial,N8ME,Cessna,177RG,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,,3.0,0.0,1.0
20001214X35654,Accident,CHI85LA109,1985-02-17,"GROVE CITY, OH",United States,BOLTON,Non-Fatal,Substantial,N6456K,Cessna,150M,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,,2.0,0.0,1.0
20001214X35653,Accident,CHI85LA108,1985-02-17,"HAMILTON, OH",United States,HAMILTON,Non-Fatal,Substantial,N21089,Cessna,182P,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,,3.0,0.0,1.0
20001214X35750,Incident,MIA85IA099,1985-02-18,"W.PALM BEACH, FL",United States,W. PALM INTERNATIONAL,Incident,,N6789X,Cessna,402C,2.0,Reciprocating,Unknown,0.0,0.0,0.0,7.0,VMC,Descent,,7.0,0.0,1.0
20001214X35703,Accident,FTW85LA120,1985-02-18,"COMANCHE, TX",United States,,Non-Fatal,Destroyed,N54149,Cessna,172P,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,Cruise,,1.0,0.0,0.0
20001214X35624,Accident,ATL85FA101,1985-02-19,"BURKES GARDEN, VA",United States,,Fatal(2),Destroyed,N2370E,Cessna,182R,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Cruise,,2.0,1.0,0.0
20001214X35737,Accident,LAX85LA152,1985-02-19,"TRANQUILITY, CA",United States,,Non-Fatal,Substantial,N7084F,Cessna,150F,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,,1.0,0.0,1.0
20001214X35704,Accident,FTW85LA121,1985-02-19,"HOLMWOOD, LA",United States,,Non-Fatal,Substantial,N60885,Boeing,A75N1,1.0,Reciprocating,Positioning,0.0,0.0,1.0,0.0,IMC,Cruise,,1.0,0.0,0.0
20001214X35683,Accident,DEN85LA081,1985-02-19,"RIFLE, CO",United States,GARFIELD COUNTY,Non-Fatal,Substantial,N1169Q,Cessna,A185F,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,,1.0,0.0,1.0
20001214X35672,Accident,DCA85AA015,1985-02-19,"SAN FRANCISCO, CA",United States,,Non-Fatal,Substantial,N4522V,Boeing,747 SP-09,4.0,Turbo Fan,Unknown,0.0,2.0,0.0,271.0,IMC,Cruise,,273.0,0.0,0.9926739926739927
20001214X35779,Accident,NYC85LA016,1985-02-20,"JEANNETTE, PA",United States,BOQUET,Non-Fatal,Substantial,N3912V,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,,2.0,0.0,1.0
20001214X35735,Accident,LAX85LA149,1985-02-20,"MOJAVE, CA",United States,MOJAVE,Non-Fatal,Substantial,N1112F,Cessna,172G,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,,1.0,0.0,1.0
20001214X35661,Accident,CHI85LA116,1985-02-20,"PONTIAC, MI",United States,OAKLAND-PONTIAC,Non-Fatal,Substantial,N6450K,Cessna,172,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,,1.0,0.0,1.0
20001214X35802,Accident,SEA85LA066,1985-02-23,"SEATTLE, WA",United States,BOEING FIELD,Non-Fatal,Substantial,N1539U,Cessna,TU206F,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Descent,,1.0,0.0,1.0
20001214X35758,Accident,MIA85LA103,1985-02-23,"DAVIE, FL",United States,ULTRALIGHT FLIGHT STRIP,Non-Fatal,Substantial,N71837,Cessna,182M,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,,4.0,0.0,1.0
20001214X35787,Accident,NYC85LA072,1985-02-24,"HUDSON, NY",United States,COLUMBIA,Non-Fatal,Substantial,N757BS,Cessna,152,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Approach,,2.0,0.0,1.0
20001214X35785,Accident,NYC85LA070,1985-02-24,"MEDFORD, NJ",United States,FLYING W,Non-Fatal,Substantial,N1966X,Cessna,182,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Go-around,,4.0,0.0,1.0
20001214X35643,Accident,BFO85LA018,1985-02-24,"MANASSAS, VA",United States,MANASSAS,Non-Fatal,Substantial,N4599L,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,,1.0,0.0,1.0
20001214X35748,Accident,MIA85FA105,1985-02-25,"JACKSONVILLE, FL",United States,JACKSONVILLE INT'L,Fatal(1),Destroyed,N6803B,Cessna,210,1.0,Reciprocating,Unknown,1.0,0.0,0.0,0.0,VMC,Takeoff,,1.0,1.0,0.0
20001214X35739,Accident,LAX85LA154,1985-02-25,"CONCORD, CA",United States,BUCHANAN,Non-Fatal,Substantial,N64JK,Cessna,421,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,,2.0,0.0,1.0
20001214X35708,Accident,FTW85LA126,1985-02-25,"BROKEN BOW, OK",United States,BROKEN BOW,Non-Fatal,Substantial,N61243,Cessna,150J,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,,1.0,0.0,1.0
20001214X35688,Accident,DEN85LA087,1985-02-25,"LAPOINT, UT",United States,,Non-Fatal,Substantial,N17RK,Cessna,180,1.0,Reciprocating,Aerial Observation,0.0,0.0,1.0,1.0,VMC,Takeoff,,2.0,0.0,0.5
20001214X35687,Accident,DEN85LA086,1985-02-25,"FORT BRIDGER, WY",United States,,Non-Fatal,Substantial,N9795X,Cessna,210,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,IMC,Climb,,2.0,0.0,1.0
20001214X35719,Accident,LAX85FA156,1985-02-26,"NEWPORT BEACH, CA",United States,,Fatal(3),Destroyed,N714WJ,Cessna,152,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,IMC,Maneuvering,,3.0,1.0,0.0
20001214X35710,Accident,FTW85LA128,1985-02-26,"COLLEGE STATION, TX",United States,EASTERWOOD,Non-Fatal,Substantial,N1868Z,Cessna,205,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,,1.0,0.0,1.0
20001214X35667,Accident,CHI85LA125,1985-02-26,"FRANKTON, IN",United States,,Non-Fatal,Substantial,N5394M,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Maneuvering,,1.0,0.0,1.0
20001214X35771,Accident,MKC85LA064,1985-02-27,"LEE'S SUMMIT, MO",United States,MCCOMAS-LEE'S SUMMIT MUN.,Non-Fatal,Substantial,N18664,Cessna,177B,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,Takeoff,,3.0,0.0,1.0
20001214X35669,Accident,CHI85LA127,1985-02-28,"WAYNE CITY, IL",United States,,Non-Fatal,Destroyed,N68183,Cessna,152 II,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,,2.0,0.0,1.0
20001214X35689,Accident,DEN85LA093,1985-02-28,"BUTTE, MT",United States,,Non-Fatal,Substantial,N98487,Cessna,421C,2.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Cruise,,1.0,0.0,1.0
20001214X36044,Accident,SEA85FA067,1985-03-01,"BANCROFT, ID",United States,BANCROFT,Fatal(1),Destroyed,N9386B,Cessna,175,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Maneuvering,,1.0,1.0,0.0
20001214X35817,Accident,ATL85FA106,1985-03-01,"WARSAW, NC",United States,P.B. RAIFORD,Fatal(1),Destroyed,N757FP,Cessna,152,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,IMC,Takeoff,,1.0,1.0,0.0
20001214X35954,Accident,LAX85LA166,1985-03-01,"TUCSON, AZ",United States,TUCSON INTL,Non-Fatal,Substantial,N62344,Cessna,172,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,,1.0,0.0,1.0
20001214X35950,Accident,LAX85LA161,1985-03-01,"BAKERSFIELD, CA",United States,POSO KERN COUNTY,Non-Fatal,Substantial,N89716,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,,1.0,0.0,1.0
20001214X35907,Accident,FTW85LA132,1985-03-02,"DEQUINCY, LA",United States,,Non-Fatal,Destroyed,N5752G,Cessna,A188B,1.0,Reciprocating,Aerial Application,0.0,0.0,1.0,0.0,VMC,Cruise,,1.0,0.0,0.0
20001214X35807,Accident,ANC85LA049,1985-03-02,"DILLINGHAM, AK",United States,,Non-Fatal,Destroyed,N1715U,Cessna,207,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,Maneuvering,,1.0,0.0,1.0
20001214X35984,Accident,MIA85LA109,1985-03-02,"NEWBERRY, FL",United States,,Non-Fatal,Substantial,N90906,Cessna,170,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,,1.0,0.0,1.0
20001214X35911,Accident,FTW85LA136,1985-03-02,"HOUMA, LA",United States,SHANNON FLD,Non-Fatal,Substantial,N2878K,Cessna,180,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Takeoff,,1.0,0.0,1.0
20001214X35869,Accident,CHI85LA133,1985-03-02,"LEBANON, IN",United States,,Non-Fatal,Substantial,N36TD,Cessna,150L,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,IMC,Cruise,,2.0,0.0,1.0
20001214X35850,Accident,BFO85LA019,1985-03-02,"DELAWARE CITY, DE",United States,GREATER WILMINGON,Non-Fatal,Substantial,N18038,Cessna,177,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,Cruise,,5.0,0.0,1.0
20001214X35843,Accident,ATL85LA130,1985-03-02,"HAWESVILLE, KY",United States,,Non-Fatal,Substantial,N89128,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,,1.0,0.0,1.0
20001214X35940,Accident,LAX85FA163,1985-03-03,"MODESTO, CA",United States,,Fatal(2),Destroyed,N103ES,Cessna,152,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Descent,,2.0,1.0,0.0
20001214X35853,Accident,BFO85LA022,1985-03-03,"WAYNESBORO, VA",United States,WAYNESBORO,Non-Fatal,,N3950D,Cessna,182,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Standing,,2.0,0.0,0.5
20001214X36014,Accident,MKC85LA067,1985-03-03,"KEOKUK, IA",United States,,Non-Fatal,Substantial,N51004,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,,1.0,0.0,1.0
20001214X35909,Accident,FTW85LA134,1985-03-03,"HOUSTON, TX",United States,DAVID W. HOOKS MEMORIAL,Non-Fatal,Substantial,N29460,Cessna,177,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,Takeoff,,2.0,0.0,0.0
20001214X35865,Accident,CHI85LA129,1985-03-03,"ANGOLA, IN",United States,TRI-STATE STUBEN COUNTY,Non-Fatal,Substantial,N6173U,Cessna,U206G,1.0,Reciprocating,Personal,0.0,0.0,2.0,2.0,IMC,Cruise,,4.0,0.0,0.5
20001214X35852,Accident,BFO85LA021,1985-03-03,"MARTINSBURG, WV",United States,EASTERN WEST VIRGINIA REG,Non-Fatal,Substantial,N6562F,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Approach,,1.0,0.0,0.0
20001214X35953,Accident,LAX85LA165,1985-03-04,"ORICK, CA",United States,JACK MCNAMARA,Non-Fatal,Destroyed,N12486,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,1.0,2.0,VMC,Descent,,3.0,0.0,0.6666666666666666
